Land ID,Location,Size (Acres),Base Price (INR),Current Bid (INR),Bidder ID,Bid Timestamp,Status
LAND01662,Coimbatore,9.3,474011,491861,BID707,2025-03-18 09:08:06,Sold
LAND01663,Trichy,8.03,440946,490131,BID343,2025-02-12 17:08:06,Sold
LAND01664,Salem,9.59,110000,189575,BID732,2025-02-11 00:08:06,Closed
LAND01665,Salem,4.47,116131,184048,BID825,2025-02-26 19:08:06,Sold
LAND01666,Salem,6.21,288245,340915,BID580,2025-02-21 14:08:06,Sold
LAND01667,Chennai,2.65,165381,184975,BID618,2025-02-14 20:08:06,Closed
LAND01668,Trichy,7.51,218823,250687,BID713,2025-03-11 12:08:06,Sold
LAND01669,Madurai,2.67,454218,515929,BID562,2025-02-24 06:08:06,Sold
LAND01670,Salem,6.02,224848,269157,BID979,2025-03-04 04:08:06,Closed
LAND01671,Coimbatore,6.59,248476,319782,BID463,2025-03-13 05:08:06,Sold
LAND01672,Trichy,9.94,183090,203545,BID406,2025-04-04 22:08:06,Closed
LAND01673,Coimbatore,5.44,349912,379914,BID192,2025-03-17 10:08:06,Open
LAND01674,Madurai,3.23,350750,446919,BID861,2025-02-25 02:08:06,Closed
LAND01675,Trichy,3.64,323385,418709,BID963,2025-03-21 17:08:06,Closed
LAND01676,Coimbatore,7.2,339259,404002,BID159,2025-02-07 23:08:06,Sold
LAND01677,Salem,6.03,109900,127595,BID112,2025-04-04 06:08:06,Sold
LAND01678,Salem,6.77,264469,275700,BID351,2025-02-26 19:08:06,Open
LAND01679,Madurai,7.42,328951,426368,BID230,2025-02-24 04:08:06,Sold
LAND01680,Trichy,4.44,266523,355032,BID539,2025-02-10 22:08:06,Open
LAND01681,Coimbatore,4.97,306082,402953,BID478,2025-03-18 22:08:06,Open
LAND01682,Coimbatore,3.7,292822,377658,BID857,2025-03-05 04:08:06,Sold
LAND01683,Chennai,8.5,426215,473728,BID333,2025-03-10 23:08:06,Open
LAND01684,Coimbatore,6.41,223810,300070,BID580,2025-02-26 16:08:06,Sold
LAND01685,Trichy,2.72,198075,284749,BID609,2025-02-13 02:08:06,Open
LAND01686,Chennai,5.17,441438,457132,BID257,2025-03-12 02:08:06,Closed
LAND01687,Trichy,1.07,321642,343347,BID756,2025-03-28 07:08:06,Sold
LAND01688,Chennai,1.22,442365,481423,BID324,2025-02-05 21:08:06,Closed
LAND01689,Coimbatore,1.77,191884,256216,BID570,2025-04-03 07:08:06,Closed
LAND01690,Salem,9.42,440205,506221,BID519,2025-02-17 14:08:06,Sold
LAND01691,Madurai,2.62,493376,542831,BID675,2025-03-20 07:08:06,Closed
LAND01692,Salem,4.83,271717,365042,BID491,2025-03-26 02:08:06,Closed
LAND01693,Salem,8.9,121607,210753,BID298,2025-03-08 16:08:06,Sold
LAND01694,Chennai,4.16,220657,248596,BID190,2025-03-20 02:08:06,Sold
LAND01695,Madurai,6.15,491561,580954,BID192,2025-02-21 03:08:06,Closed
LAND01696,Madurai,4.33,324347,408334,BID808,2025-03-25 22:08:06,Closed
LAND01697,Salem,4.18,385204,455052,BID747,2025-02-26 18:08:06,Open
LAND01698,Trichy,2.31,175486,248520,BID612,2025-03-26 06:08:06,Sold
LAND01699,Coimbatore,6.0,369421,438832,BID825,2025-03-07 17:08:06,Sold
LAND01700,Chennai,4.27,246484,332753,BID879,2025-04-04 22:08:06,Closed
LAND01701,Salem,6.31,407669,462029,BID926,2025-02-09 13:08:06,Open
LAND01702,Chennai,3.2,218489,254806,BID650,2025-02-24 14:08:06,Open
LAND01703,Salem,1.28,307195,350695,BID142,2025-02-25 03:08:06,Sold
LAND01704,Salem,5.34,306074,326182,BID484,2025-03-11 10:08:06,Sold
LAND01705,Coimbatore,1.33,249340,317336,BID549,2025-02-14 19:08:06,Open
LAND01706,Trichy,9.44,301324,333412,BID990,2025-03-13 11:08:06,Sold
LAND01707,Chennai,8.36,305391,346028,BID177,2025-03-28 18:08:06,Open
LAND01708,Madurai,6.18,356735,428554,BID546,2025-04-02 03:08:06,Closed
LAND01709,Chennai,7.06,215488,230499,BID390,2025-02-21 08:08:06,Closed
LAND01710,Salem,5.74,100844,136262,BID354,2025-03-02 21:08:06,Sold
LAND01711,Madurai,2.08,212497,277605,BID155,2025-03-09 09:08:06,Open
LAND01712,Coimbatore,9.58,211122,242846,BID411,2025-03-13 09:08:06,Open
LAND01713,Trichy,6.33,205238,283735,BID592,2025-03-06 17:08:06,Closed
LAND01714,Madurai,5.38,303949,326198,BID743,2025-03-06 00:08:06,Sold
LAND01715,Coimbatore,2.36,315722,383381,BID617,2025-03-17 21:08:06,Open
LAND01716,Trichy,3.36,203321,216775,BID428,2025-03-01 05:08:06,Sold
LAND01717,Chennai,4.04,313094,389390,BID425,2025-02-14 20:08:06,Open
LAND01718,Madurai,7.6,131027,143804,BID185,2025-04-05 08:08:06,Closed
LAND01719,Salem,5.69,163554,233227,BID771,2025-03-16 01:08:06,Open
LAND01720,Coimbatore,3.3,336188,401018,BID633,2025-03-19 14:08:06,Closed
LAND01721,Salem,3.29,357787,403894,BID400,2025-03-12 02:08:06,Open
LAND01722,Salem,3.84,175685,238175,BID647,2025-03-27 18:08:06,Open
LAND01723,Salem,9.21,215573,307035,BID965,2025-03-06 03:08:06,Closed
LAND01724,Coimbatore,3.23,367394,439224,BID995,2025-03-06 06:08:06,Sold
LAND01725,Salem,2.51,404767,453949,BID455,2025-02-06 11:08:06,Sold
LAND01726,Chennai,2.12,372076,433617,BID937,2025-03-29 19:08:06,Sold
LAND01727,Trichy,2.84,337122,359443,BID830,2025-03-09 20:08:06,Sold
LAND01728,Chennai,2.61,256566,284684,BID704,2025-03-31 20:08:06,Closed
LAND01729,Salem,5.93,266171,294574,BID559,2025-04-01 16:08:06,Sold
LAND01730,Coimbatore,4.92,232257,320703,BID831,2025-03-30 02:08:06,Open
LAND01731,Trichy,4.6,160613,184960,BID907,2025-02-25 03:08:06,Sold
LAND01732,Chennai,7.29,424046,442449,BID421,2025-03-27 07:08:06,Open
LAND01733,Salem,4.91,175895,269454,BID560,2025-04-03 04:08:06,Open
LAND01734,Madurai,3.96,121489,149151,BID948,2025-03-10 00:08:06,Sold
LAND01735,Madurai,1.93,118153,133198,BID185,2025-03-21 20:08:06,Open
LAND01736,Trichy,4.9,342025,406588,BID440,2025-02-09 13:08:06,Sold
LAND01737,Coimbatore,2.94,207346,286408,BID179,2025-03-22 22:08:06,Closed
LAND01738,Coimbatore,7.69,468834,518726,BID964,2025-02-17 22:08:06,Open
LAND01739,Salem,3.22,499661,512226,BID722,2025-03-15 15:08:06,Closed
LAND01740,Trichy,6.0,289543,353699,BID407,2025-03-25 12:08:06,Sold
LAND01741,Madurai,7.9,382700,441416,BID997,2025-02-10 20:08:06,Sold
LAND01742,Coimbatore,1.76,218109,266555,BID409,2025-04-02 06:08:06,Sold
LAND01743,Madurai,8.9,455314,521317,BID323,2025-02-24 03:08:06,Open
LAND01744,Trichy,8.62,261698,279876,BID345,2025-03-11 17:08:06,Sold
LAND01745,Madurai,5.63,205022,232047,BID357,2025-03-21 07:08:06,Sold
LAND01746,Trichy,4.59,345297,391504,BID711,2025-03-27 03:08:06,Open
LAND01747,Chennai,1.91,377471,476734,BID453,2025-04-04 11:08:06,Closed
LAND01748,Madurai,4.66,299824,334480,BID436,2025-04-05 21:08:06,Closed
LAND01749,Trichy,9.0,282164,324488,BID245,2025-03-18 08:08:06,Closed
LAND01750,Madurai,4.5,474526,573388,BID333,2025-04-05 02:08:06,Open
LAND01751,Chennai,8.98,147613,218534,BID405,2025-02-19 03:08:06,Open
LAND01752,Madurai,9.3,450770,516070,BID783,2025-02-21 07:08:06,Closed
LAND01753,Chennai,9.72,327169,388056,BID246,2025-02-06 17:08:06,Sold
LAND01754,Chennai,5.88,428017,443401,BID227,2025-02-19 09:08:06,Sold
LAND01755,Chennai,6.72,234258,254978,BID512,2025-03-28 20:08:06,Open
LAND01756,Coimbatore,9.35,137960,224009,BID407,2025-03-16 21:08:06,Closed
LAND01757,Coimbatore,9.7,329801,349783,BID156,2025-03-14 15:08:06,Closed
LAND01758,Salem,5.46,368084,450159,BID461,2025-02-25 22:08:06,Open
LAND01759,Chennai,6.68,199572,276037,BID759,2025-03-12 23:08:06,Sold
LAND01760,Madurai,6.45,215973,227021,BID695,2025-03-06 10:08:06,Sold
LAND01761,Trichy,3.89,445995,510286,BID803,2025-02-19 19:08:06,Open
LAND01762,Coimbatore,9.3,326691,401365,BID937,2025-03-11 17:08:06,Sold
LAND01763,Coimbatore,4.05,400442,444109,BID218,2025-02-10 08:08:06,Open
LAND01764,Madurai,5.86,214780,261254,BID500,2025-03-03 15:08:06,Closed
LAND01765,Chennai,7.79,181456,232103,BID982,2025-03-17 01:08:06,Sold
LAND01766,Coimbatore,4.6,190023,211060,BID213,2025-03-17 05:08:06,Sold
LAND01767,Chennai,2.87,162773,242130,BID671,2025-03-09 00:08:06,Sold
LAND01768,Coimbatore,3.95,179119,260318,BID338,2025-04-03 05:08:06,Closed
LAND01769,Trichy,8.41,487838,533746,BID510,2025-03-23 06:08:06,Sold
LAND01770,Coimbatore,6.76,119433,160690,BID330,2025-03-19 08:08:06,Sold
LAND01771,Coimbatore,4.74,134748,173690,BID275,2025-02-10 08:08:06,Sold
LAND01772,Trichy,3.62,149116,180686,BID701,2025-02-23 16:08:06,Closed
LAND01773,Madurai,5.25,154524,225245,BID411,2025-02-08 08:08:06,Closed
LAND01774,Chennai,7.67,140329,183043,BID461,2025-02-21 10:08:06,Open
LAND01775,Trichy,6.97,157003,167711,BID350,2025-03-12 12:08:06,Closed
LAND01776,Chennai,3.01,366784,457420,BID271,2025-02-13 10:08:06,Sold
LAND01777,Salem,3.47,155548,207687,BID865,2025-03-20 11:08:06,Sold
LAND01778,Salem,7.49,397120,488959,BID116,2025-03-10 23:08:06,Closed
LAND01779,Trichy,1.56,435468,523161,BID957,2025-04-01 04:08:06,Closed
LAND01780,Chennai,1.78,252416,340722,BID324,2025-03-07 16:08:06,Open
LAND01781,Coimbatore,9.88,148413,198225,BID583,2025-02-25 06:08:06,Sold
LAND01782,Coimbatore,8.24,499713,534634,BID380,2025-03-01 08:08:06,Open
LAND01783,Trichy,1.59,478484,548981,BID520,2025-03-25 09:08:06,Open
LAND01784,Chennai,5.32,231869,242247,BID756,2025-03-27 10:08:06,Sold
LAND01785,Salem,5.99,153422,174592,BID350,2025-03-06 16:08:06,Closed
LAND01786,Coimbatore,6.68,196458,289974,BID596,2025-03-09 08:08:06,Closed
LAND01787,Chennai,8.85,225214,296356,BID584,2025-04-02 11:08:06,Closed
LAND01788,Salem,2.54,189416,254591,BID140,2025-03-20 22:08:06,Open
LAND01789,Madurai,9.82,196078,215489,BID249,2025-02-27 05:08:06,Closed
LAND01790,Salem,1.15,387275,413828,BID537,2025-04-02 12:08:06,Sold
LAND01791,Trichy,3.96,454109,537577,BID368,2025-02-07 21:08:06,Sold
LAND01792,Chennai,1.37,468913,519062,BID704,2025-03-01 08:08:06,Open
LAND01793,Chennai,2.88,232534,287670,BID812,2025-04-04 12:08:06,Open
LAND01794,Madurai,9.3,332984,397439,BID364,2025-02-27 09:08:06,Open
LAND01795,Trichy,5.36,318959,406869,BID676,2025-03-30 10:08:06,Sold
LAND01796,Chennai,7.05,450688,509705,BID162,2025-03-15 12:08:06,Closed
LAND01797,Chennai,8.5,402372,495666,BID161,2025-03-19 16:08:06,Closed
LAND01798,Trichy,1.62,218435,269106,BID693,2025-03-16 11:08:06,Sold
LAND01799,Coimbatore,2.36,400249,420562,BID719,2025-03-29 02:08:06,Open
LAND01800,Trichy,3.2,292460,312943,BID608,2025-02-08 11:08:06,Closed
LAND01801,Chennai,3.43,473442,483725,BID819,2025-02-10 10:08:06,Sold
LAND01802,Trichy,7.75,425084,516251,BID102,2025-04-05 02:08:06,Closed
LAND01803,Chennai,3.48,291554,387943,BID740,2025-03-16 04:08:06,Sold
LAND01804,Madurai,9.96,154869,238608,BID950,2025-03-04 00:08:06,Open
LAND01805,Madurai,3.63,340029,370821,BID277,2025-03-31 09:08:06,Sold
LAND01806,Madurai,6.91,446563,517705,BID823,2025-03-28 14:08:06,Open
LAND01807,Madurai,2.6,486629,514284,BID871,2025-03-24 10:08:06,Closed
LAND01808,Madurai,6.82,441015,510232,BID616,2025-02-14 22:08:06,Closed
LAND01809,Madurai,3.87,344980,406726,BID178,2025-03-30 12:08:06,Closed
LAND01810,Coimbatore,10.0,344649,360296,BID488,2025-03-28 16:08:06,Open
LAND01811,Trichy,9.0,453025,526320,BID930,2025-03-05 01:08:06,Closed
LAND01812,Trichy,3.93,182951,281156,BID226,2025-03-14 02:08:06,Open
LAND01813,Trichy,1.36,218250,251860,BID516,2025-02-16 12:08:06,Sold
LAND01814,Madurai,1.09,296588,314053,BID975,2025-02-13 02:08:06,Open
LAND01815,Coimbatore,5.35,143372,205306,BID615,2025-03-18 18:08:06,Sold
LAND01816,Salem,9.34,179574,225881,BID346,2025-03-30 18:08:06,Open
LAND01817,Chennai,3.54,350357,440758,BID158,2025-02-10 11:08:06,Sold
LAND01818,Chennai,2.92,424766,469359,BID697,2025-03-10 01:08:06,Sold
LAND01819,Coimbatore,5.85,348380,407306,BID364,2025-02-08 00:08:06,Closed
LAND01820,Chennai,2.82,213942,245605,BID244,2025-03-13 23:08:06,Sold
LAND01821,Chennai,8.14,104178,132893,BID434,2025-03-04 00:08:06,Open
LAND01822,Salem,5.2,216828,273487,BID763,2025-02-28 16:08:06,Closed
LAND01823,Trichy,2.75,154647,208093,BID377,2025-04-04 03:08:06,Open
LAND01824,Madurai,2.71,126914,145803,BID875,2025-03-26 22:08:06,Sold
LAND01825,Salem,6.4,433769,496792,BID555,2025-03-10 14:08:06,Closed
LAND01826,Trichy,8.89,462271,517119,BID910,2025-02-28 23:08:06,Open
LAND01827,Trichy,7.65,298942,349088,BID335,2025-03-08 18:08:06,Sold
LAND01828,Coimbatore,1.64,251239,350027,BID231,2025-03-02 10:08:06,Closed
LAND01829,Chennai,7.24,278549,373775,BID130,2025-02-07 09:08:06,Closed
LAND01830,Salem,9.77,431914,499044,BID509,2025-02-08 20:08:06,Sold
LAND01831,Trichy,5.88,238726,293410,BID909,2025-03-11 17:08:06,Open
LAND01832,Trichy,7.85,282956,373144,BID288,2025-02-07 11:08:06,Sold
LAND01833,Salem,2.09,425531,513304,BID244,2025-03-26 14:08:06,Closed
LAND01834,Madurai,6.11,371802,466526,BID156,2025-03-14 13:08:06,Open
LAND01835,Salem,7.01,448767,533098,BID772,2025-02-25 12:08:06,Closed
LAND01836,Madurai,1.02,498697,530402,BID922,2025-03-05 07:08:06,Open
LAND01837,Salem,4.3,258990,310284,BID546,2025-03-10 22:08:06,Sold
LAND01838,Madurai,9.23,174426,213582,BID210,2025-02-22 08:08:06,Sold
LAND01839,Chennai,3.84,263276,323544,BID986,2025-03-10 18:08:06,Sold
LAND01840,Madurai,3.91,182256,261562,BID808,2025-03-30 08:08:06,Open
LAND01841,Trichy,3.75,253399,343605,BID185,2025-03-27 22:08:06,Open
LAND01842,Salem,1.03,169846,199623,BID178,2025-02-12 03:08:06,Sold
LAND01843,Salem,1.74,162062,239071,BID354,2025-03-07 13:08:06,Sold
LAND01844,Coimbatore,8.23,314670,377135,BID135,2025-02-20 15:08:06,Closed
LAND01845,Madurai,8.91,491875,587527,BID387,2025-03-31 07:08:06,Sold
LAND01846,Salem,9.8,268952,365254,BID762,2025-02-16 22:08:06,Open
LAND01847,Salem,9.36,433162,463527,BID972,2025-02-13 12:08:06,Sold
LAND01848,Salem,6.09,270142,344496,BID710,2025-02-27 11:08:06,Closed
LAND01849,Salem,7.61,480308,558663,BID140,2025-03-31 14:08:06,Closed
LAND01850,Madurai,4.97,315517,365716,BID666,2025-02-06 23:08:06,Closed
LAND01851,Coimbatore,6.35,233821,321561,BID495,2025-03-01 23:08:06,Closed
LAND01852,Salem,4.8,489591,529598,BID398,2025-03-26 01:08:06,Closed
LAND01853,Trichy,5.3,262190,339664,BID294,2025-02-25 00:08:06,Open
LAND01854,Chennai,4.35,135892,192175,BID901,2025-02-21 01:08:06,Sold
LAND01855,Trichy,7.16,131645,180448,BID369,2025-03-18 21:08:06,Closed
LAND01856,Trichy,4.11,397759,470739,BID908,2025-02-13 13:08:06,Closed
LAND01857,Madurai,5.21,374482,417350,BID178,2025-03-05 15:08:06,Sold
LAND01858,Coimbatore,6.69,357701,386929,BID290,2025-04-05 16:08:06,Open
LAND01859,Coimbatore,9.5,250109,305882,BID623,2025-03-15 04:08:06,Open
LAND01860,Coimbatore,8.9,474458,547002,BID705,2025-04-06 08:08:06,Open
LAND01861,Madurai,4.84,152678,175062,BID804,2025-03-04 09:08:06,Closed
LAND01862,Coimbatore,4.71,293482,317381,BID933,2025-02-08 23:08:06,Sold
LAND01863,Salem,7.94,139083,237233,BID668,2025-03-20 18:08:06,Closed
LAND01864,Trichy,6.97,312505,374531,BID244,2025-03-01 01:08:06,Open
LAND01865,Madurai,5.98,154501,221395,BID139,2025-03-20 22:08:06,Sold
LAND01866,Chennai,4.98,386286,447345,BID762,2025-03-30 15:08:06,Open
LAND01867,Chennai,2.53,323403,414309,BID991,2025-03-17 15:08:06,Open
LAND01868,Trichy,1.51,292930,380790,BID626,2025-03-27 09:08:06,Open
LAND01869,Madurai,9.89,288185,315447,BID640,2025-03-12 01:08:06,Sold
LAND01870,Chennai,7.14,446726,545182,BID110,2025-02-15 18:08:06,Sold
LAND01871,Coimbatore,3.55,423472,438196,BID781,2025-04-05 02:08:06,Open
LAND01872,Chennai,7.66,446567,502680,BID700,2025-03-25 08:08:06,Closed
LAND01873,Salem,9.02,149620,228982,BID526,2025-03-19 12:08:06,Open
LAND01874,Coimbatore,3.38,480977,513101,BID724,2025-02-19 07:08:06,Closed
LAND01875,Salem,3.34,195878,272587,BID779,2025-04-06 04:08:06,Open
LAND01876,Salem,5.04,136516,234812,BID668,2025-03-09 08:08:06,Sold
LAND01877,Coimbatore,9.74,129922,183775,BID183,2025-02-09 19:08:06,Open
LAND01878,Chennai,4.09,426341,512046,BID458,2025-02-27 10:08:06,Open
LAND01879,Madurai,6.51,194704,254430,BID743,2025-03-19 19:08:06,Closed
LAND01880,Trichy,2.05,151879,247083,BID358,2025-02-05 14:08:06,Sold
LAND01881,Chennai,3.17,363137,399447,BID482,2025-03-18 18:08:06,Sold
LAND01882,Chennai,4.41,446458,518668,BID551,2025-02-07 01:08:06,Open
LAND01883,Trichy,3.13,308995,367953,BID562,2025-03-03 06:08:06,Sold
LAND01884,Trichy,9.63,140621,223782,BID424,2025-03-08 03:08:06,Open
LAND01885,Salem,9.39,194722,281781,BID106,2025-03-13 15:08:06,Open
LAND01886,Trichy,7.96,419928,493723,BID418,2025-03-17 20:08:06,Sold
LAND01887,Madurai,6.86,299435,331791,BID429,2025-03-08 20:08:06,Sold
LAND01888,Chennai,9.48,273987,333656,BID131,2025-04-03 16:08:06,Sold
LAND01889,Salem,6.98,474102,542888,BID511,2025-02-25 22:08:06,Open
LAND01890,Coimbatore,3.89,178309,238808,BID502,2025-03-15 16:08:06,Open
LAND01891,Chennai,1.24,311211,336781,BID401,2025-03-17 01:08:06,Closed
LAND01892,Trichy,2.83,242196,331965,BID226,2025-04-04 15:08:06,Closed
LAND01893,Madurai,5.73,136659,184526,BID601,2025-03-12 02:08:06,Sold
LAND01894,Madurai,6.57,321216,391212,BID206,2025-03-29 08:08:06,Sold
LAND01895,Chennai,7.14,352034,419663,BID339,2025-02-19 01:08:06,Closed
LAND01896,Coimbatore,2.72,206685,297412,BID929,2025-03-14 15:08:06,Open
LAND01897,Coimbatore,2.92,304150,333931,BID583,2025-02-12 20:08:06,Open
LAND01898,Madurai,4.54,248132,307633,BID866,2025-02-28 10:08:06,Closed
LAND01899,Chennai,7.9,424446,492337,BID764,2025-02-19 22:08:06,Open
LAND01900,Madurai,5.51,186200,216022,BID571,2025-03-22 19:08:06,Closed
LAND01901,Madurai,2.31,377884,463002,BID741,2025-02-19 13:08:06,Sold
LAND01902,Coimbatore,8.5,494556,521411,BID254,2025-02-09 20:08:06,Closed
LAND01903,Coimbatore,4.62,435991,521183,BID760,2025-04-05 09:08:06,Sold
LAND01904,Salem,9.43,414573,499292,BID664,2025-04-04 15:08:06,Open
LAND01905,Trichy,2.39,402267,452433,BID365,2025-03-09 11:08:06,Open
LAND01906,Salem,9.49,245403,345000,BID640,2025-03-31 01:08:06,Closed
LAND01907,Salem,2.37,308093,328321,BID949,2025-02-07 04:08:06,Sold
LAND01908,Coimbatore,4.6,285043,352681,BID942,2025-03-05 08:08:06,Open
LAND01909,Coimbatore,3.08,261662,339487,BID828,2025-04-02 12:08:06,Sold
LAND01910,Salem,2.43,148804,196677,BID573,2025-04-01 21:08:06,Open
LAND01911,Salem,8.94,257703,345091,BID342,2025-02-26 12:08:06,Sold
LAND01912,Salem,2.91,165679,211382,BID557,2025-03-24 02:08:06,Sold
LAND01913,Madurai,6.08,124019,171449,BID392,2025-03-19 23:08:06,Closed
LAND01914,Madurai,9.47,178396,200237,BID637,2025-02-23 22:08:06,Closed
LAND01915,Salem,5.05,372318,409690,BID259,2025-02-22 10:08:06,Open
LAND01916,Chennai,5.96,445337,542694,BID527,2025-03-11 20:08:06,Open
LAND01917,Salem,7.87,215939,292239,BID753,2025-03-29 12:08:06,Closed
LAND01918,Salem,9.53,281366,301373,BID349,2025-02-19 23:08:06,Closed
LAND01919,Trichy,6.42,276412,323910,BID748,2025-03-20 10:08:06,Sold
LAND01920,Trichy,8.26,106691,145376,BID981,2025-03-17 01:08:06,Open
LAND01921,Madurai,4.89,419897,457609,BID107,2025-02-26 23:08:06,Sold
LAND01922,Madurai,9.6,320302,336460,BID210,2025-04-03 00:08:06,Closed
LAND01923,Madurai,3.69,105988,121631,BID861,2025-03-19 07:08:06,Open
LAND01924,Chennai,8.49,483519,548661,BID179,2025-03-19 21:08:06,Closed
LAND01925,Chennai,3.3,379418,456305,BID357,2025-03-11 09:08:06,Open
LAND01926,Madurai,9.27,312163,336797,BID697,2025-03-13 22:08:06,Closed
LAND01927,Salem,1.18,278742,346714,BID465,2025-02-08 05:08:06,Open
LAND01928,Salem,4.9,323727,401754,BID424,2025-03-09 03:08:06,Open
LAND01929,Trichy,6.9,479119,543621,BID439,2025-04-02 05:08:06,Closed
LAND01930,Salem,1.75,235146,252283,BID868,2025-02-09 14:08:06,Sold
LAND01931,Trichy,3.71,212704,301727,BID766,2025-03-21 17:08:06,Sold
LAND01932,Coimbatore,1.02,314901,358822,BID604,2025-02-24 03:08:06,Closed
LAND01933,Salem,6.86,492677,560254,BID264,2025-03-16 01:08:06,Open
LAND01934,Salem,8.19,408518,460389,BID997,2025-03-04 12:08:06,Closed
LAND01935,Madurai,7.29,119413,137587,BID272,2025-02-21 22:08:06,Sold
LAND01936,Chennai,2.27,314409,399658,BID339,2025-03-19 11:08:06,Closed
LAND01937,Trichy,7.17,126555,188647,BID202,2025-03-10 09:08:06,Sold
LAND01938,Chennai,5.63,161551,189545,BID233,2025-03-15 22:08:06,Open
LAND01939,Salem,1.26,255875,330392,BID911,2025-03-19 13:08:06,Sold
LAND01940,Salem,8.28,148273,211040,BID894,2025-04-05 04:08:06,Closed
LAND01941,Coimbatore,9.09,368504,406104,BID142,2025-03-06 08:08:06,Closed
LAND01942,Madurai,4.45,330615,353457,BID950,2025-02-11 19:08:06,Closed
LAND01943,Madurai,7.9,225242,284803,BID830,2025-03-04 16:08:06,Open
LAND01944,Coimbatore,9.24,250450,279190,BID970,2025-03-16 03:08:06,Closed
LAND01945,Coimbatore,7.47,351347,431655,BID716,2025-03-08 01:08:06,Closed
LAND01946,Coimbatore,7.56,401968,475328,BID827,2025-03-30 20:08:06,Open
LAND01947,Trichy,2.01,257258,325582,BID773,2025-03-16 07:08:06,Open
LAND01948,Chennai,4.05,392082,486163,BID373,2025-04-01 08:08:06,Open
LAND01949,Coimbatore,8.85,156283,172874,BID752,2025-02-15 01:08:06,Closed
LAND01950,Coimbatore,2.1,303058,359808,BID764,2025-04-03 08:08:06,Open
LAND01951,Salem,2.86,386339,400062,BID699,2025-02-25 21:08:06,Closed
LAND01952,Salem,1.67,294438,382387,BID625,2025-03-24 05:08:06,Closed
LAND01953,Salem,3.86,124794,149252,BID552,2025-03-06 20:08:06,Sold
LAND01954,Salem,7.3,207499,264243,BID158,2025-03-31 00:08:06,Closed
LAND01955,Chennai,5.79,396138,436643,BID567,2025-02-18 10:08:06,Closed
LAND01956,Coimbatore,6.93,451920,482823,BID398,2025-03-23 19:08:06,Closed
LAND01957,Trichy,1.91,442724,518785,BID957,2025-02-15 16:08:06,Sold
LAND01958,Chennai,1.86,338492,373501,BID406,2025-04-05 11:08:06,Closed
LAND01959,Trichy,8.64,419156,462627,BID401,2025-03-02 00:08:06,Open
LAND01960,Salem,3.47,465397,509088,BID921,2025-02-27 17:08:06,Sold
LAND01961,Chennai,7.73,322296,411445,BID814,2025-04-02 22:08:06,Sold
LAND01962,Trichy,8.19,310818,330677,BID255,2025-03-11 22:08:06,Closed
LAND01963,Madurai,1.08,399678,411102,BID679,2025-03-11 07:08:06,Sold
LAND01964,Chennai,5.87,432226,493139,BID125,2025-02-20 08:08:06,Open
LAND01965,Salem,6.22,111416,197590,BID261,2025-03-01 07:08:06,Sold
LAND01966,Salem,2.2,292312,315554,BID475,2025-03-04 09:08:06,Open
LAND01967,Salem,6.09,236496,273745,BID523,2025-03-08 19:08:06,Closed
LAND01968,Trichy,4.1,467307,514041,BID205,2025-02-21 03:08:06,Closed
LAND01969,Coimbatore,4.85,412721,461271,BID484,2025-02-06 17:08:06,Sold
LAND01970,Salem,9.32,455131,476359,BID625,2025-03-15 16:08:06,Sold
LAND01971,Chennai,5.18,373944,415168,BID823,2025-03-02 07:08:06,Open
LAND01972,Coimbatore,5.29,333454,379493,BID825,2025-03-23 22:08:06,Open
LAND01973,Madurai,9.21,133679,184873,BID326,2025-03-10 02:08:06,Sold
LAND01974,Chennai,9.1,330558,373140,BID259,2025-02-19 05:08:06,Sold
LAND01975,Salem,9.37,490845,525108,BID515,2025-03-03 21:08:06,Closed
LAND01976,Trichy,2.96,189809,201941,BID656,2025-02-10 21:08:06,Closed
LAND01977,Trichy,6.46,128365,162322,BID320,2025-03-02 17:08:06,Open
LAND01978,Madurai,1.07,183731,208145,BID861,2025-03-04 07:08:06,Open
LAND01979,Chennai,3.63,153593,172301,BID967,2025-03-10 11:08:06,Open
LAND01980,Trichy,3.35,373908,407336,BID574,2025-02-23 23:08:06,Sold
LAND01981,Trichy,9.59,132750,212457,BID101,2025-03-11 22:08:06,Open
LAND01982,Trichy,3.89,308905,383250,BID822,2025-03-09 20:08:06,Closed
LAND01983,Salem,8.07,482884,557795,BID159,2025-02-28 13:08:06,Sold
LAND01984,Madurai,2.13,403313,415506,BID192,2025-04-01 07:08:06,Closed
LAND01985,Salem,9.03,321296,386608,BID360,2025-02-13 21:08:06,Open
LAND01986,Madurai,1.85,235962,290957,BID271,2025-02-24 08:08:06,Closed
LAND01987,Chennai,1.02,244992,307548,BID980,2025-02-08 01:08:06,Open
LAND01988,Chennai,5.74,352511,429709,BID118,2025-02-25 08:08:06,Open
LAND01989,Chennai,1.4,274320,327085,BID396,2025-03-20 05:08:06,Open
LAND01990,Chennai,8.68,436985,467471,BID547,2025-03-14 11:08:06,Sold
LAND01991,Chennai,1.04,202499,215484,BID953,2025-03-16 23:08:06,Open
LAND01992,Chennai,7.04,132524,167906,BID648,2025-04-02 04:08:06,Closed
LAND01993,Madurai,8.34,422590,443307,BID564,2025-03-07 06:08:06,Sold
LAND01994,Trichy,9.61,346121,361224,BID237,2025-03-20 05:08:06,Sold
